Word,Meaning
cafe,kafé
cage,bur
cairn,varde
cake,kake
calamity,katastrofe
calculate,"beregne, regne"
calculation,"regning, beregning"
calculator,"regnemaskin, kalkulator"
calendar,kalender
calf,"legg, kalv"
calico,bomullslærret
call,kalle
call box,telefonkiosk
call for,påkalle
call in,inndra
call on,"besøke, påkalle"
callisthenics,holdningsgymnastikk
callous,"hardhudet, hard, ufølsom"
callouses,hard hud
calm,vindstille
came,kom
camel,kamel
camera,"kamera, fotoapparat"
camping ground,leirplass
camping site,leirplass
camshaft,kamaksel
can,"boks, blikk"
canal,kanal
cancel,"avbryt, innstille, angre, avbestille"
cancellation,"innstilling, avbestilling"
cancellation fee,avbestillingsgebyr
cancer,kreft
candid,"oppriktig, ærlig"
candle,"stearinlys, vokslys"
cane,stokk
cannabis,cannabis
canned,hermetisert
canny,skarpsindig
canopy,baldakin
canteen,feltflaske
canyon,"juv, slukt"
capability,"dyktighet, evne"
capable,dyktig
capacity,"kapasitet, anlegg"
cape,kappe
capelin,lodde
capital city,hovedstad
caprice,lune
capsize,kantre
capsule,kapsel
captain,kaptein
caption,"billedtekst, overskrift"
captivate,fengsle
capture,"gripe, fange, erobre"
car,bil
car park,parkeringsplass
carburettor,forgasser
carcase,kadaver
card,kart
cardboard,kartong
cardigan,strikkerjakke
care for,stelle
care(supervision),pass
careful,"forsiktig, nøye"
caress,kjærtegne
cargo,last
carnation,nellik
carnivorous,kjøttetende
carpenter,snekker
carpet,teppe
carriage,vogn
carried out,gjennomført
carrion,åtsel
carrot,gulrot
carry,bære
carry out,gjennomføre
cartoon,"tegnefilm, tegnefilmfigur"
cartridge,patron
carve,"skjære, hogge ut"
cascade,liten foss
case,anliggende
casette-player,kasett-spiller
casette-shell,kasetthus
cash money,kontanter
cashier,kasserer
cashier's stand,kasse
castaway,skibbrudden
castle,slott
castor-oil,lakserolje
cat,katt
catalogue,katalog
catch,"treffe, fatte, oppfatte, ta, pådra seg, fange"
catch sight of,få øye på
catch the infection,bli smittet
cater,imøtekomme
caterpillar,"gravemaskin, larve"
cathedral,"domkirke, katedral"
cattle,storfe
caught,bli tatt
cauldron,kjele
cauliflower,blomkål
caution,forsiktighet
cautious,"forsiktig, varsom"
cave,"hule, grotte"
cavity,hulrom
cd-player,cd-spiller
cease,"holde opp med, opphøre, avta"
cease-fire,våpenhvile
ceaseless,uopphørlig
ceiling,"øvre grense, innvendig tak"
celebrate,feire
celebrated,berømt
celebration,feiring
celebrity,"kjendis, berømthet"
celery,selleri
celery sticks,stangselleri
celestial,himmelsk
celibacy,"ugift stand, sølibat"
cell,celle
cellar,kjeller
cellophane,cellofan
cellularphone,mobiltelefon
celluloid,celluloid
cement,"bindemiddel, sementere, sement"
cemetery,"gravlund, kirkegård"
censor,"sensurere, sensor"
censorship,sensur
centennial,århundre
center,sentrum
centigrade,Celsius
central,"midt-, sentral, viktig"
central heating,sentralvarme
central reservation,midtrabatt
central reserve,midtrabatt
centralization,sentralisering
centre,"sentrum, plassere i senter, -sentral"
century,århundre
ceramics,keramikk
ceramist,keramiker
cereal,"kornslag, kornblanding"
cerebral,hjerne-
ceremonial,"seremoniell, høytidelig"
ceremony,seremoni
certain,viss
certainly,"javisst, absolutt"
certainty,visshet
certifiable,bevislig
certificate,"sertifikat, attest"
certificate of completion,fagbrev
certify,attestere
certitude,visshet
chafe,"irritere, gnage"
chain,kjede
chair,stol
chairman,formann
chalk,kritt
challenge,utfordring
challenging,utfordrende
chamber,"rom, værelse, kammer"
champion,mester
championship,mesterskap
chance,"hasard, tilfeldighet"
chandelier,lysekrone
change,"forandre, veksle, gjøre om"
channel,"rør, kanal"
chant,"sang, messe"
chap,"sprekk, fyr, kar"
chapter,kapitel
characteristics,kjennetegn
characterize,prege
charcoal,trekull
charge,"tiltale, omkostning, sprengladning, pris, avgift"
charitable,"veldedig, nestekjærlig"
charity,"veldedighet, nestekjærlighet"
charity concert,støttekonsert
charm,"amulett, trylleformular, sjarm, sjarmere"
charmin,tiltalende
chart,"kartlegge, grafisk fremstilling"
charter,"befraktningskontrakt, forfatningsdokument, leie"
charwoman,vaskehjelp
chase,"siselere, forfølgelse, jage, forfølge, jakt"
chassis,understell
chaste,"kysk, ærbar"
chastity,"kyskhet, ærbarhet"
chat,"prat, prate"
chatter,"klapre, skravle, skravling"
chatterbox,skravlebøtte
chauffeur,sjåfør
chauvinism,sjåvinisme
chauvinist,sjåvinist
cheap,billig
cheapen,gjøre billigere
cheat,"jukse, juks, svindle"
cheat on,bedra
check,sjekk
check box,avkrysningsrute
checked,rutet
checkerboard,dambrett
checkers,damspill
checkmate,sjakkmatt
checkroom,garderobe
cheek,"kinn, frekkhet"
cheeky,frekk
cheer,"hylle, hurrarop, heie"
cheer up,oppmuntre
cheerful,lystig
cheerio,"ha det, morna"
cheers,skål
cheese,ost
cheeseboard,osteanretning
chemical,kjemisk
chemicals,kjemikalier
chemist,"apoteker, kjemiker"
chemist's shop,apotek
chemistry,kjemi
chemists,apotek
cheque,sjekk
chequebook,sjekkhefte
chequecard,bankkort
chequered,rutet
cherish,"verne om, sette høyt"
cherry,kirsebær
chervil,kjørvel
chess,sjakk
chessboard,sjakkbrett
chest,"kiste, brystkasse"
chest of drawers,kommode
chestnut,"kastanje, kastanje-"
chew,tygge
chewing gum,tyggegummi
chewing tobacco,skråtobakk
chewing-tobacco,"skråtobakk, tyggetobakk"
chick,kylling
chicken,"feiging, høne, kylling"
chicken-pox,vannkopper
chicory,endivie
chief,"hoved-, viktigst, sjef, høvding"
chief officer,rådmann
chief responsibility,hovedansvar
chiefly,hovedsakelig
child,barn
child prodigy,vidunderbarn
childhood,barndom
childish,barnslig
children,barn
chill,"kjølighet, avkjøle, gysning"
chilled,avkjølt
chilly,kjølig
chime,"kiming, kime, klokkespill, lyde"
chimney,skorstein
chimneysweeper,skorsteinsfeier
chin,hake
china,porselen
chinese,"Kinesisk, Kineser"
chip,"splint, brikke, flis"
chip off,fjerne
chipmunk,jordekorn
chippings,steinsprut
chips,"potetgull, pommes frites"
chiropodist,fotpleier
chiropody,fotpleie
chiropractor,"kiropraktiker, kiropraktor"
chirp,"kvitring, kvitre"
chisel,"meisle, meisel, hogge ut"
chivalrous,ridderlig
chivalry,ridderlighet
chive,gressløk
chives,gressløk
chocolate,sjokolade
choice,"utvelgelse, utsøkt, valg, utvalg"
choir,kor
choke,kvele
choose,velge
choosy,kresen
chop,"hakke, hogge, hogg, kotelett"
chopper,kjøttøks
chopping board,hakkebrett
chopping knife,kjøttkniv
chopsticks,spisepinner
chord,akkord
chores,"husarbeid, arbeid, plikter"
chorus,"korsang, kor"
christ,Kristus
christen,give a name døpe
christening,dåp
christian,kristen
christian name,fornavn
christianity,kristendom
christmas,jul
christmas baked-stuff,julebakst
christmas eve,julaften
chronological,kronologisk
chubby,lubben
chuck,"gjøre slutt med, kaste, kast"
chuckle,"klukklatter, klukkle"
chummy,kamerat
chunk,tykk skive
church,kirke
churn,kjerne
cigar,sigar
cigarette,sigarett
cigarette paper,sigarettpapir
cinder,slagg
cine,smalfilm
cinema,kino
cinnamon,kanel
cipher,"sifferskrift, siffer"
circa,"circa, omtrent"
circle,"gå rundt, kretse, gå i ring, sirkel, krets, runde"
circuit,"omkrets, strømkrets"
circular,sirkelrund
circular letter,rundskriv
circulate,"være i omløp, sirkulere"
circulation,"omløp, opplag"
circulatory,sirkulasjons-
circumcise,omskjære
circumcision,omskjæring
circumference,"omkrets, periferi"
circumferential,omkrets-
circumstance,"omstendighet, forhold"
circus,"sirkus, rund plass"
citation,sitat
cite,sitere
citizen,"borger, statsborger"
citizenship,"statsborgerskap, borgerskap"
city,"by, forretningssentrum, tettsted"
city hall,rådhus
civic,"borger-, kommunal-, by-"
civil,"borger-, sivil, by-, høflig"
civil registration number,personnummer
civil servant,"tjenestemann, statstjenestemann"
civil status,sivilstand
civil war,borgerkrig
civility,høflighet
civilization,sivilisasjon
civilize,sivilisere
claim,"forlange, påstå, krav, reklamasjon, fordring"
claim advice,skademelding
claims department,skadeavdeling
clam,musling
clammy,"klam, fuktig"
clamorous,"larmende, skrikende"
clamp,"klemme, knytte, spenne fast"
clasp,"omfavne, hekte"
class,klasse
classification,inndeling
clavicle,krageben
clay,leire
clean,ren
clear,"klar, tydelig"
clear the table,ta av bordet
clearing,opprydding
clench,presse sammen
clerical officer,fullmektig
clerk,kontorist
clever,flink
click,knipse
client,klient
cliff,"klippe, skrent"
climate,klima
climb,"klatre, bestige"
clinch,omfavne
clip,klippe
cloakroom,oppbevaring
clock,"ur, klokke"
clog,tresko
close,nær
closed,innesluttet
closet,kleskott
clothes,"tøy, klær"
clothes-brush,klesbørste
clothes-peg,klesklype
clothes-pin,klesklype
clothesline,tørkesnor
clothing,kledning
cloud,sky
clove,fedd
clove(spice),nellik
clover,kløver
clown,klovne
clumsy,klønete
cluster,"klynge, hop"
co-incidental,tilfeldig
coach,"vogn, trener"
coal,kull
coarse,grov
coat,frakk
coat hanger,kleshenger
coattail,frakkeskjøt
coax,overtale
cobble,"reparere, brolegge"
cobweb,spindelvev
cock,hane
cockroach,kakerlakk
cocoa,kakao
cocoon,kokong
cod roe,torskerogn
codfish,torsk
codliver oil,tran
coffee,kaffe
coffee-machine,kaffetrakter
coffeegrounds,kaffegrut
coffin,"kiste, likkiste"
cogwheel,tannhjul
cohabitant,samboer
coherence,sammenheng
cohesive,sammenhengende
coil,"kveil, spiral"
coin,mynt
coincidence,"sammentreff, tilfeldighet"
coins,mynter
colander,dørslag
cold,"kald, ?, forkjølelse(sickness)"
colitis,tykktarmbetennelse
collaborate,samarbeide
collapse,sammenbrudd
collar,"krage, snipp"
collection,inndriving
college,høgskole
cologne,Køln
colon,tykktarm
colonel,oberst
colour,farge
colour rinse,hårtoning
colt,føll
column,"søyle, kolonne"
column (newspaper),spalte
columnist,spaltist
comb,kjemme
combustible,lett antennelig
combustion,forbrenning
come,"komme, kom"
come to an end,utløpe
come true,gå i oppfyllelse
come up with,komme på
comedian,komiker
comfort,"bekvemmelighet, trøst"
comforter,dyne
comic strip,tegneserie
commence,begynne
commend,"rose, anbefale"
commission,oppdrag
commit,binde
commit suicuide,begå selvmord
committee,nemnd
common,"alminnelig, allmenn, vanlig, gjennomgående"
common good,allmenngyldig
common property,felleseie
commonplace,selvfølgelighet
communicate,kommunisere
communication,"henvendelse, kommunikasjon"
communication-cord,nødbremse
community,"menighet, samfunn"
commute,pendle
compact disc,kompakt disk
comparison,sammenligning
compartment,"avdeling, kupé"
compass,kompass
compassion,"medfølelse, medlidenhet"
compatibility,"samsvar, forenlighet"
compatriot,landsmann
compelling,"fengslende, tvingende"
compendium,sammendrag
compensate,"godtgjøre, kompensere, erstatte"
compensation,godtgjørelse
compete,konkurrere
competition,konkurranse
complacency,selvtilfredshet
complacent,"selvgod, selvtilfreds"
complain,"klage, reklamere, syte"
complaisant,føyelig
complex,sammensatt
complexion,hudfarge
compliance,samsvar
complicate,komplisere
complicated,innfløkt
complicity,delaktighet
comply,etterkomme
composed of,bestå
composite,sammensetning
compostion,sammensetning
compound,sammensetning
comprehensive,omfattende
computer,"komputer, datamaskin"
computer utility,datakraft
con,"lure, svindel"
conceal,skjule
conceited,innbilsk
conceivable,tenkelig
concept,begrep
concerned,bekymret
concert,konsert
conciliate,forsone
conciliation,forsoning
concise,"konsis, kortfattet"
concord,enighet
concrete,"konkret, betong"
concur,stemme overens
concurrent,sammenfallende
concussion,hjernerystelse
condemn,"fordømme, kondemnere"
condemnation,fordømmelse
condescend,nedlate seg
condescending,nedlatende
condition,"forhold, tilstand, bestemmelse, betingelse"
conduct,"vandel, føre, oppførsel"
conductor,sjåfør
cone,kjegle
confectionery,konditori
confederacy,forbund
confess,"tilstå, skrifte"
confide,betro
confidence,tillitsforhold
configuration,konfigurasjon
configure,"stille inn, konfigurere"
confine,begrense
confirm,"bekrefte, konfirmere"
confirmand,konfirmant
confirmation,"konfirmasjon, bekreftelse"
confirmed,innbitt
confiscate,inndra
conflict,oppgjør
conform,tilpasse
confounded,"pokkers, forbasket"
confrontation,gateslag
congeal,størkne
congestion,opphopning
congratulate,gratulere
conic,kjegleformet
conifer,"nåletre, nåletre"
conjure,trylle
connect,koble til
connected,tilkoblet
connection,"forbindelse, tilkobling"
conquer,"seire, erobre"
conscience,samvittighet
conscious,bevisst
consciousness,bevissthet
conscript,verneplikt
consecrate,"vigsle, innvie"
consequence,"følge, konsekvens"
conservation,bevaring
consider,"overveie, anse"
considerable,betydelig
considerate,hensynsfull
consideration,"overveielse, hensyn"
consist,bestå
consolidate,trygge
conspicuous,iøynefallende
conspiracy,sammensvergelse
constable,konstabel
constant,"stående, stadighet, bestandig"
consternation,"bestyrtelse, forskrekkelse"
constipate,forstoppe
constipation,forstoppelse
constituency,valgkrets
constituent,"velger, bestanddel"
constrained,anstrengt
construe,tyde
consulate,konsulat
consummated rape,fullbyrdet voldtekt
consumption,forbruk
contact,"kontakt, henvende, henvende seg"
contagion,smitte
contagous,smittsom
contain,"beherske, inneholde"
container,beholder
contaminate,forurense
contamination,forurensning
contemplate,tenke på
contemplation,ettertanke
contemporary,samtidig
contempt,forakt
contemptuous,"foraktelig, hånlig"
contender,kandidat
content,"tilfreds, innhold"
contentment,tilfredshet
contest,"konkurranse, bestride"
contestant,konkurransedeltaker
context,sammenheng
continent,"kontinent, verdensdel"
continual,stadig
continuation,fortsettelse
continue,fortsette
continued existence,beståen
continuous,"uavbrutt, sammenhengende"
contraception,prevensjon
contraction,sammentrekning
contradict,motsi
contradiction,motsigelse
contrary,motsatt
contrast,"motsetning, sammenligne"
contravene,overtre
contravention,overtredelse
contribute,"bidra, skyte inn"
contributed,innskutt
contribution,"innsats, innlegg"
contributor,bidragsyter
contrivance,"innretning, påfunn"
control,"kontroll, styring, kontrollere"
control function key,styretast
control panel,kontrollpanel
controversial,omstridt
controversy,strid
conundrum,gåte
convalesce,friskne til
convalescence,rekonvalesens
convalescent,rekonvalesent
convenience,bekvemmelighet
convenient,bekvemt
conversation,"diskurs, samtale"
conversion,forvandling
convey,"formidle, føre"
convict,fange
convince,"innbille, overbevise"
cook,kokk
cook),lage
cool,"kjølig, kjøle"
cooperation,samarbeid
cop,politimann
cope,greie
copenhagen,København
copious,fyldig
copper,kopper
copperplate,kopperstikk
copulate,pare seg
copy,"eksemplar, kopi, avskrift"
copying,kopiering
copyright,"kopirettighet, opphavsrett"
cord,"snor, ledning"
cordial,"hjertelig, hjertestyrkende middel"
corduroy,kordfløyel
core,kjerne
cork,"korke, kork"
corkscrew,korketrekker
corn,mais
corn (thick skin on foot),liktorn
cornea,hornhinne
corner,hjørne
cornet,kjeks
corny,banal
coronation,kroning
corporate library,bedriftsbibliotek
corpse,lik
corpulent,tykk
corpuscle,blodlegeme
correct,"korrigere, riktig, rette"
corrode,"ruste, korrodere"
corrosion,"rust, korrosjon"
corrosive,etsende
corrugate,"bølge, rifle"
corrugated iron,bølgeblikk
corrugated paper,bølgepapp
corrupt,"fordervet, korrupt"
cosmetic powder,pudder
cost,"utgift, bekostning, kostning"
costly,kostbar
cosy,koselig
cot,barneseng
cotdeath,krybbedød
cottage,"hytte, lite hus"
cotton,bomull
couch,"salong, sofa"
cough,hoste
could,"kan, kunne"
council,"råd, forsamling"
counsel,rådgivning
count,"regne, telle, greve"
counter (in store,disk
counteract,motvirke
counterbalance,motvekt
counterfeit,"forfalske, forfalskning"
counterpart,"sidestykke, motstykke"
countess,grevinne
country,land
countryman,bonde
county,"fylke, grevskap"
coup,kupp
coupe,kupé
couple,par
coupon,kupong
courageous,modig
course,"tallerken, forløp, bane, fat, kurs"
court,"rett, domstol"
courteous,høflig
courteoussy,høflighet
cousin,fetter
cover,"lokk, deksel, beskytte, dekning, skjul, etui"
covetous,begjærlig
cow,ku
coward,feiging
cowardice,feighet
cowardly,feig
cowberry,tyttebær
coy,sjenert
crab,krabbe
crabby,sur
crack,"knekke, sprekke, knake"
crackle,"sprake, knitre, knake"
cradle,vugge
cram,"stappe, pugge"
crammed full,stappfull
cramp,krampe
cramped,trang
cranberry,tranebær
crane,"kran, trane"
crank,sveiv
crankshaft,veivaksel
crate,kasse
crayfish,kreps
craze,mani
crazy,sprø
creak,"knirking, knirke"
cream,fløte
cream sauce,fløtesaus
create,"lage, skape, abstrahere"
creation,skapelse
creativity,"skaperevne, kreativitet"
creator,skaper
credibility,troverdighet
credit,kreditt
credulous,godtroende
creed,trosbekjennelse
creep,kryp
cremate,kremere
crescent,"halvmåneformet, halvmåne"
cress,karse
crew,mannskap
crick,"forstrekke, kink"
crime,forbrytelse
cripple,krøpling
crisis,krise
crisp,sprø
croak,kvekke
crochet,hekle
crockery,stentøy
crockery set,servise
crocodile,krokodille
crop,avling
cross,"kors, kryss, krysse"
cross draft,gjennomtrekk
cross reference,krysshenvisning
cross-headed screwdriver,stjerneskrujern
crossroads,veikryss
crossword puzzle,kryssord
crotch,skritt
crouch,krøke sammen
crow,kråke
crowbar,brekkjern
crowd,mengde
crowded,overfylt
crucial,avgjørende
crucifixion,korsfestelse
crude oil,råolje
cruel,grusom
cruelty,grusomhet
crumb,smule
crumple,krølle
crunch,knase
crush,"presse, knuse"
crush (vb),smule
crust,"skorpe, skare"
crutch,krykke
cry,"gråte, grine"
cry out,"skrike, skråle"
cube,terning
cuckoo,gjøk
cucumber,"slangeagurk, agurk"
cuddle,klemme
cue,kø
cul-de-sac,blindvei
culprit,gjerningsmann
cultivate,"dyrke, kultivere"
cultural,kulturelt
culture,"danning, dannelse"
cumbersome,besværlig
cunning,utspekulert
cunt,fitte
cup,kopp
cupboard,"kjøkkendisk, skap"
curable,helbredelig
curb,"fortauskant, dempe"
cure,"kurere, kur, helbrede, helbredelse"
curettage,utskrapning
curfew,portforbud
curing agent,herder
curiosity,"merkverdighet, nyskjerrighet"
curious,"nysgjerrig, nyskjerrig"
curl,krølle
curled parsley,kruspersille
curler,papiljott
currant,korint
currency,valuta
current,"aktuell, inneværende, strøm, gangbar"
curriculum,"undervisningsplan, pensum"
