Word,Meaning
ټال وهل,"oscillate, swing, sway, waver, wabble"
زموږ,"our, belonging to us"
زمونږ,"our, belonging to us, ours"
موږ پخپله,ourselves
درتلل,"outward journey, one-way ticket, go, move, travel, pass"
کولپول,"padlock, lock on, bolt, close off"
ربړول,"pain, inflict"
خپل,"parents, mother and father, relatives, kin, folks, ancestors, forebears, clean, neat, fair, immaculate, tidy, proper, own, cleanliness, one's own"
زچه,"parturient, in the process of childbirth (Medical)"
ټونګرېيل,"peck, provoke, induce, arouse, produce, occasion, procure, bring about, raise, mock, jeer, mimic, imitate, scorn, ridicule"
اوترول,"perplex, puzzle, vex, nonplus"
تاسې,pers
عذابول,"persecute, work against, torture, torment, oppress"
زه,"persfirst person pronoun used to designate one's self, ego, part of a person which distinguishes itself from others, the ""I"" part of the psyche, me, us"
همدې,"persfshe, it, her, herself"
همدوى,"persInstrument Landing System, ILS, radio system in an airport that directs a pilot in landing an aircraft in conditions of limited-visibility, they, those, them"
دوى,"persInstrument Landing System, ILS, radio system in an airport that directs a pilot in landing an aircraft in conditions of limited-visibility, they, those, them, thethose people (3rd person)"
همده,"persmhe, it, him, he, her, it"
موږ,"persus, we"
چپاوول,"pillage, loot, despoil, beguile, plunder, ransack, sack, spoil, attack, assault, charge, hit, go at, strike, contravene, dispute, fall to, impugn, set about, waylay, wreck"
بوسه,"podgy, plump, roly-poly"
منظومه,"poem, epic, rhymesystem, method, framework, shape, setup"
ډېرمړوښې,"polyandrous, having many husbands at once, being married to several men at once, having many stamens, having many pollen-producing organs (Botany)"
ځما,poss
د ما,poss
ددې,"posshis, hers, its"
مې,"possmine, belonging to me"
ټاپل,"postmark, stamp, buffer, bump, swab"
څخه,"postpgovernmental diploma, to, from, out of, of, off, by, at, with, than, at, in, during, to, into, of, National education, some, indefinite amount or quantity, thereof, from this, so, thus"
ورتل,"pounce, leap, bound, bounce, jump, spring, hop, jump out, skip, vault, palpitate, pulsate, flutter, quiver, throb, pant, ricochet, bounce back, rebound or be deflected off of a surface"
امېدواره,"precinct, compound, enclosure, inclosure, speaker, pregnant, expecting, quick with child (Informal)"
امېندواره,"precinct, compound, enclosure, inclosure, speaker, pregnant, expecting, quick with child (Informal)"
اومېنواره,"precinct, compound, enclosure, inclosure, speaker, pregnant, expecting, quick with child (Informal)"
بارداره,"precinct, compound, enclosure, inclosure, speaker, pregnant, expecting, quick with child (Informal)"
حامله,"precinct, compound, enclosure, inclosure, speaker, pregnant, expecting, quick with child (Informal)"
برابله,"precinct, compound, enclosure, inclosure, speaker, pregnant, expecting, quick with child (Informal),"
بهياڼه,"precious, valuable, noble, valued, costly, worthy"
بې,"prefwithout, wanting"
تر,"prép/articleAu, gold (Chemistry), on, to, toward, the, definite article used to specify one person or item in particular (Grammar), how, than, that, whether, whatwhich, whom"
کښى,"prépaboard (ship, train, plane, etc), in, within, during, inside, into, on, along"
ورپکې,"prépaboard (ship, train, plane, etc), in, within, during, inside, into, on, along"
په,"prépaboard (ship, train, plane, etc), in, within, during, inside, into, on, along, with it, with, together with, to, along with, at, intoof, National education, some, indefinite amount or quantity, thereof, from this, so, thus, on, upon, onto, over, after, toward"
څه نا څه,"prépabout, approximately, somewhere, thereabouts, some, or so, around, round, circa, environ"
برعليه,"prépagainst, versus, anti"
مخ (په) کې,"prépahead, before, past, in front, vis-a-vis, front, vamp"
ان,"prépalike, even, nay, yet, same, identical thing, aforesaid item, previously mentioned thing, actual, selfsame"
که څه هم,"prépall the same, everything is identical, despite, in spite of, in the face of, after, for"
له... سره سره,"prépall the same, everything is identical, despite, in spite of, in the face of, after, for"
وړاندې,"prépbefore, in advance of, previous to, earlier, previously, prior, until, till, ere, forward, front, bow, ahead, past, in frontvis-a-visvamp"
بغير,"prépbesides, except for, without, wanting"
مستثنأ,"prépbeyond, except, excepting, apart from, barring"
دپاره,"prépfor, to, towards, pros"
له,"prépgovernmental diploma, to, from, out of, of, off, by, at, with, than"
ترې,"prépgovernmental diploma, to, from, out of, of, off, by, at, with, than, at, in, during, to, into, of, National education, some, indefinite amount or quantity, thereof, from this, so, thus"
ځنې,"prépgovernmental diploma, to, from, out of, of, off, by, at, with, than, at, in, during, to, into, of, National education, some, indefinite amount or quantity, thereof, from this, so, thus"
تر څو,"préptill when, how long"
ځښکله,"prépwhen, whenever, wherever, whereas, during, for, over, hanging, pending, pendulous, pensile, pendant, piece of jewelry designed to hang"
ورسره,"prépwith it, with, together with, to, along, along with"
ښاځل,pride oneself on something
حرامول,"prohibit, ban, forbid, interdict, outlaw, taboo, debar,"
بوبه,"pure, clear, clean, neat, unadulterated, unmixed, outright, chaste, perfect, refined, mere, plain, raw, authentic, genuine, true, proper, true born"
خچل,"push, shove, press, force in, drive on, push over, push along, drive, bear down, boost, motivate, shoot, send forth, propel, hurry, extend, arouse, eject, urge, prompt, impel, provoke, instigate"
زور وهل,"push, shove, press, force in, drive on, push over, push along, drive, bear down, boost, motivate, shoot, send forth, propel, hurry, extend, arouse, eject, urge, prompt, impel, provoke, instigate"
پېځل,"put up with, tolerate, allow, suffer, bear, support, abide, stand for, stand by, stand, endure, harden, put uplast, (Sports) supporter, fan, admirer"
تېځل,"race, run, rumour, spread"
پرول,"race, run, rumour, spread, provoke, induce, arouse, produce, occasion, procure, bring about, raise, waken, excite, rouse, turn on, work"
کلول,"raze, shave, give someone a shave, skim"
کنګلول,"refrigerate, freeze"
منجمله,"relatifwhose, of which, including"
کوم يو,"relinterrwhich, that"
رعايتول,"respect, consider, fulfil, regard, esteem, abide by, observe, look up to"
ترنګول,"ring, tinkle, jingle, ping, chink"
ټنګول,"ring, tinkle, jingle, ping, chink"
ترغه,"robbed, stolen, looted, scattered, sprinkled, stray, released, trifling"
ريښه غځول,"root, plant"
دګل,"rumble, growl, roar, grumble, scold, tell off, chide, thud, reprimand, rebuke, admonish, lambaste, check, lecture, reprehend, reprove, upbraid, objurgate, get it in the neck, give a dressing down, curse, damn"
ځغستل,"run, race, hurry, trot, drive, course"
ځارول,"sacrifice, make an offering to a god, sell at a loss, surrender something for the sake of something more valuable"
ښرنه,"saline, salt solution, sterile solution of sodium chloride (Medicine)"
ځوښول,"scald, burn with hot liquid or steam"
خوڅول,"scald, burn with hot liquid or steam"
زړه (په) کې تېرېدل,"scompremember, recollect, recall, mind, place"
تروښل,"scrape, strum"
ځاږل,"scratch, scrape, scrabble, claw, scratch off"
سکښتل,"sculpt, sculpture, carve, whittle, engrave, trim, lop, prune, hack, clip, chip"
ليدل,"see, perceive, catch sight of, glimpse, behold, spy, observe, view, regard, show, display"
کشکارل,"send up, launch, shoot, issue, eject, send, emit, evolve, fling, throw, initiate, put up, bring out, throw away, cast, let fly, sling, slip, throwing, launching, sending out"
څنډوهل,"shake up, jolt, rock, shake, jog, jerk"
دغې,"she, it, her, herself"
سکوستل,"shear, fleece, mow, shear off, crop"
ظاهرول,"show, point, indicate, exhibit, evince, display, bring to light, reveal, disclose, proclaim, betray, break, divulge, bare, expose, unveil, uncover, uncloak, unfold, spill, light, tip, tell tales"
ښودل,"show, point, indicate, exhibit, evince, display, depict, portray, represent, describe, explain, picture, perform, play, act out, relieve, stand for, account for, learn, get wind of, teach, master, impart, let know, hear, find out, reveal, educate, instruct, school, tutor, elaborate, excogitate, tell"
نوخسان رسول,"sɪmрledamage, harm, spoil, batter, flaw, overthrow"
ټرخاول,"sɪmрlegive as pretext, give as excuse"
ځګوارل,"sɪmрlerepeat, coach, reiterate, rehearse, practice an action repeatedly in order to perfect it"
غړل,"sɪmрletwist, curl"
مراقبه کول,"simрmeditate, reflect, think, contemplate, entertain, muse, gather, collect, garner, obtain, take in"
مراجعه کول,"simрrun again, resort, appeal to, approach, address"
کښېناستل,"sit down, sit, subside, settle down, give way, sink, droop"
ښويېدل,"slide along, slip down, slip, slither, skid, skate, skitter, run, totter, stumble, stagger, trip, tumble"
څوسېدل,"sniff, smell, nose, snort, scent"
سوڼل,"snuff, trim"
نيښتل,"snuggle up, hug"
غوښتل,"solicit, ask, beseech, beg, sue, question, apply for, ask for, request, demand, claim, seek, crave, want, wish, hope, wish for, like, greetrequire, exact, call for"
کرکول,"sow, intersperse, scatter, spread, lose, miss, cultivate, educate, grow, raise, crop, rear"
تېزول,"speed up, accelerate, quicken, get going, hasten, push along, expedite, throttle"
جلتول,"speed up, accelerate, quicken, get going, hasten, push along, expedite, throttle"
چټکول,"speed up, accelerate, quicken, get going, hasten, push along, expedite, throttle"
توکل,"spit, crackle"
چاکول,"split, slit, cleave, rend, rift, rip, slot, crack, fracture"
چغړ,"squinting, strabismal, cross-eyed (Ophthalmology)"
عقيمول,"sterilize, make sterile, decontaminate, disinfect"
تمول,"stop, arrest, capture, switch off, check, leave off, apprehend, attach, seize, obstruct, cut, cut out, cut off, shut off, shut down, lock up, clasp, stay, get, load, quit, delay, postpone, make late, put off, be retired, put back, protract, set back, retard, hold, detain, restrainkeep, retainblow, carry, catch up, reserve, book, memorize, withhold"
تن ورکول,"submit, give in, bow, comply, knuckle under"
لورنۍ,"subsidiary, affiliate"
کوټی,"suffdiminutive, tiny, minute, smalldonkey-foal, young donkeyhead, mind, brain, cranium, skull"
اکمالول,"supply, provision, store, purvey, set up, set"
بېزل,"suture, stitch, sew"
رېبځول,"sweep, brush, broom, scan"
ټال خوړل,"swing, rock, sway, dangle, nod, roll, teeter, weave, wobble, wabble"
په ذمه اخستل,"take charge, take care, take on, take over, undertake, shoulder, guarantee, secure, assure, ensure, insure, warrant, indemnify, underwrite, avouch, preserve, back, vouch for"
څوڼول,"take, prize, esteem"
سوغل,"take, prize, esteem"
ور وستل,"take, take away, lead away, drive, march away, bring, transport, carry, transfer, deliver, convey, freight, freightage, lift, move, run, carry away"
تتول,"tarnish, dull, stain, besmirch, blemish, smirch, pale, fade, go white, turn white, sickly"
ترخسول,"tear, tear up, rip, rip off, rip up, cut up, bite, jag, divide, disrupt, torpedo, debase, indent, lacerate, rend, rive, sever, slit, snag, smite, cleave, unseam"
څيرل,"tear, tear up, rip, rip off, rip up, cut up, bite, jag, divide, disrupt, torpedo, debase, indent, lacerate, rend, rive, sever, slit, snag, smite, cleave, unseam"
اوښلن لوګی,teargas
تومبل,"tease, willow, card, untangle wool or cotton fibers in preparation for spinning"
خپندول,"tease, willow, card, untangle wool or cotton fibers in preparation for spinning"
هم هغه,"that, that one, this"
اغه,"that, that one, this рronthe one, he, him, that, such, these, those, who, they"
دغه,"that, this, he, it, him, he, her, it"
همدا,the same
جاجل,"think, reflect, consider, think about, cogitate, ponder, contemplate, deliberate, meditate, muse, ruminate"
غوځارول,"throw, throw away, throw out, discard, dump, throw up, fling, toss, cast, chuck, hurl, sling, plunge"
