Word,Meaning
action,"kb. 1 tindakan, aksi. 2 gerak. 3 kekuatan. 4 tenaga. a man of a. orang yg suka bertindak. --actions j. 1 tindak-tanduk, tingkah-laku. His actions are those of a child Tindak-tanduknya seperti kanak-kanak."
actionable,"ks. dapat dituntut, dapat dihukum"
activa,"ks. 1 aktip,  gesit, giat, bersemangat. 2 ikut giat. 3 hidup,  masih bekerja,aktip. 4 cepat menjalar, giat. 5 keras, kuat. 6 aktip. 7 giat, ramai."
activate,"kkt. 1 menggiatkan, menghidupkan, menggerakkan. to a. an association menggerakkan suatu perkumpulan. 2 meradioaktipkan."
activated,kkt. mengaktipkan. diaktipkan
activating,kkt. mengaktifkan
activation,"kb. penggerakan, penggiatan. a. of a milittary reseve unit penggerakan dari suatu satuan cadang militer."
activator,"kb. 1 penggerak, penggiat. 2 katalis."
active,"rajin, cergas, aktif"
actively,kk. dengan aktip
activism,"kb. aktipisme, aktivisme."
activist,kb. aktivis.
activities,kb. aktivitas
activity,"kb. (j. -ties). 1 aktivitas, aktivitet, keaktivitetan. 2 kegiatan. 3 kesibukan, keramaian."
actor,"kb.pemain/pelaku pria sandiwara atau film, aktor."
actress,kb. pemain/pelaku wanita sandiwara/film.
actual,"ks. 1 sebenarnya. 2 memang betul-betul, sesungguhnya."
actuality,"kb. (j. -ties.) keadaan yang sebenarnya/sesungguhnya.  in a. sebenarnya. He looks 30 but in a. he's 40 Ia kelihatannya umur tigapuluh, tapi sebenarnya ia umur empatpuluh."
actualize,"kkt. mewujudkan, melaksanakan."
actually,"kk. 1 benar-benar, betul-betul.         2 sebetulnya, sebenarnya, sesungguhnya."
actuarial,ks. yg berhubungan dengan penaksiran sebelumnya penetapan asuransi. a. statistics  statistik asuransi.
actuary,"kb.  (j. -ries) aktuaris, penaksir yang kerjanya mempertimbangkan bahaya-bahaya,  ongkos-ongkos dsb."
actuate,"kkt. menggerakkan, menjalankan. She was actuated by the finest motives Ia digerakkan oleh alasan-alasan yang paling baik."
actuated,kkt. menggerakkan. digerakkan
actuating,kkt. menggerakkan
actuation,kb. penggiatan
actuator,kb. penggiat
acuity,kb. ketajaman.
acumen,"kb. kecerdasan, ketajaman. business a. ketajaman berdagang, kelihaian berusaha."
acupuncture,kb. pengobatan dengan tusuk jarum.
acupuncturist,kb. ahli akupunktur
acute,"ks. 1 akut. 2 hangat, akut, genting, gawat.3 halus, tajam. 4 teliti."
acutely,kk. He is a. aware of his weaknesses Ia benar-benar mengetahui tentang kelemahannya.
acuteness,keakutan
ad,"kb. 1 (= advertisement) iklan, adpertensi. 2 Tenn.: (=advantage). ad in keuntungan untuk yang serve. ad out keuntungan lawan."
ad hoc,ks. khusus utk s.s.t.maksud. a.commitee panitia khusus.
ad infinitium,"terus menerus,tiada hentinya.We can discus this a.Kita bisa perbincangkan hal ini terus-menerus."
ad interim,sementara. an a. report laporan sementara.
ad-nauseam,sampai membosankan/memualkan. He talks a. about his relatives Dia berbicara tentang sanak saudaranya sampai memualkan.
adage,"kb. pepatah, peribahasa."
adagio,"ks., kk. perlahan-lahan."
adam,"kb. manusia pertama. I don't know him from A. Saya sekali-kali tidak mengenalnya. Adam's apple lekum. halkum,jakun(g)"
adamant,"ks. tetap tidak berubah, tak mau menyerah. He was a. Ia tak mau merubah pikirannya."
adamantine,ks. tidak fleksible
adapt,"kkt. 1 membiasakan, menyesuaikan. 2 menyadur.3 merubah. --kki. menyesuaikan diri. Children a. easily to new situations Anak-anak dgn mudah menyesuaikan diri kepada keadaan baru."
adaptability,"kb. pencocokan, penyesuaian. His a. to changing conditions is  remarkable Kesanggupannya menyesuaikan diri kpd keadaan yg berubah mengagumkan."
adaptable,ks. dapat menyesuaikan diri. He is very a. Ia dapat menyesuaikan diri dengan mudah.
adaptation,"kb. 1 penyesuaian (diri), pencocokan. 2 saduran.                  3 penyaduran. 4 perubahan."
adapted,kkt. beradaptasi. diadaptasikan
adapter,"penyadur, pencocok"
"adapter, adaptor",kb. 1 penyadur. 2 pencocok. lens. a. pencocokan lensa.
adapting,kkt. mengadaptasikan
adaption,penyelarasan
adaptive,ks. dapat menyesuaikan diri. He is quite a. to the new situation Ia dapat menyesuaikan diri dengan mudah  kpd keadaan baru itu. a. coloring of a chameleon warna bunglon yang dapat berubah-ubah menurut keadaan.
adc,"(aide-de-camp) ajudan, pembantu."
add,"kkt. 1 menjumlahkan.                       2 menambahkan. 3 mengatakan lagi, menyambung."
added,ks. yang ditambah.
addendum,"kb. (j. -nda) lampiran, suplemen, (barang) tambahan."
adder,kb. ular biludak (berbisa).
addict,"kb. 1 pe(n)candu.He's a drug a. Dia pe(n)candu obat bius. 2 pecandu. She's a  movie  a. Dia pecandu bioskop. addicted ks. kecanduan, ketagihan."
addicted,kecanduan
addiction,"kb. kecanduan, ketagihan. ."
addictive,ks. menyebabkan kecanduan
adding,machine mesin hitung/tambah/jumlah.
addition,kb. 1 penjumlahan. 2 tambahan        ( ruangan ).
additional,"ks. tambahan, ekstra. an a. room tambahan kamar. There is no a. charge for spare parts Tidak ada ongkos tambahan untuk onderdil. a. reason alasan lagi."
additionally,selain itu
additive,kb. zat yg ditambahkan dalam jumlah sedikit kk. sesuatu yg melibatkan operasi pertambahan
addle,hampa
addlebrained,"ks. tak karuan, kacau, berkepala udang. He's a. Ia buntu pikiran."
address,"kb., 1 alamat. 2 amanat, pidato 3 berbicara, menegur. 4 memanggil, menyapa, menyebut."
addressed,kkt. menujukan. ditujukan
addressee,kb. sialamat
addressing,penyebutan
addressograph,kb. mesin pencetak alamat.
adduce,kkt. mengemukakan. to a. sufficient evidence to convict the criminal mengemukakan cukup bukti untuk menghukum penjahat itu.
adduced,kkt. mengemukakan. dikemukakan
adducing,kkt. mengemukakan. pengemukaan
adenoid,kb. polip
adenoids,"kb., j. tumbuh-tumbuh adenoide."
adept,"kb. seorang ahli.                                --ks.1 mahir. a. at/in languages mahir dalam bahasa. 2 cakap, mahir , ahli, trampil. an a. golfer seorang pemain golf yang cakap."
adeptness,"kb. kemahiran, kecakapan, keahlian."
adequacy,kb. kecukupan. He questioned the a. of his income Ia menyangsikan kecukupan penghasilannya.
adequate,"ks. 1 cukup, memadai. My income is a. Penghasilan saya cukup. 2 mampu. a. to the task mampu mengerjakan tugas."
adequately,kk. cukup. The house was a. furnished Rumah itu cukup perabotannya.
adhere,"kki.1 melekat, menempel 2 setia,taat 3 mengikuti,menganut."
adhered,kkt. melekat. dilekatkan
adherence,"kb. kesetiaan,ketaatan.                   a. to a religion kesetiaan pd agama."
adherent,"kb. pengikut,penganut."
adhering,lengket
adhesion,kb.1 adhesi 2 pelekatan.
adhesive,kb. bahan perekat.
adhesiveness,"1 kelengketan,kelekatan.2 daya merekat."
adhoc,kb. khusus untuk suatu tujuan
adiabatic,ks. adiabatik
adieu,sampai jumpa lagi
adios,sampai jumpa (dalam bahasa spanyol)
adipose,ks. gemuk
adit,kb. pembuluh/saluran bawa
adj.,1 (adjective) kata sifat.2 (adjunct) ajun (g).
adjacent,"ks. berdekatan, berbatasan."
adjectival,ks. sebagai kata sifat.a. phrase rangkaian kata sifat. a. adjunct keterangan benda.
adjective,"kb. kata sifat,ajektip. ""Pretty"" is an a.Pretty adalah suatu kata sifat."
adjoin,kkt. berdampingan/bergandengan/berbatasan dgn.
adjoined,kkt. berdampingan. didampingkan dengan
adjoining,"ks.1 ditengahnya,diantaranya.         2 berdampingan."
adjourment,"kb. penundanaan, penangguhan.    2 istirahat.3 pemindahan tempat."
adjourn,"kkt. menunda, menangguhkan.-kki. 1 ditunda,2 istirahat,berlibur,tutup."
adjourned,kkt. menunda. ditunda
adjourning,kkt. menunda
adjournment,penundaan
adjudge,kkt. 1 memutuskan (secara hukum) .2 menghukum.3 memberikan atau menyerahkan secara/menurut hukum.
adjudged,kkt. memvonis. divonis
adjudicate,kkt. bertindak sebagai hakim untuk memutuskan.
adjudicated,kkt. menimbang dan memutus. ditimbang dan diputus
adjudicating,kkt. menimbang dan memutus
adjudication,kb. keputusan hakim atau pengadilan.
adjudicator,kb. si penimbang dan pemutus
adjunct,"kb. 1 (barang) tambahan.2 kata atau kalimat keterangan.-ks.ajun (g) pembantu,asisten."
adjure,"kkt. meminta dgn sangat, mendesak."
adjusment,"kb1. penyesuaian diri,pencocokan. 2 alat penyetel.3 penyetelan."
adjust,"kkt. 1 menyetel,mengatur.                2 membetulkan.3 mengurus, menyelesaikan.-kki.                          1 menyesuaikan/membiasakan diri. 2 mengatur."
adjustability,kb. ketangkasan/kecakapan menyesuaikan diri.
adjustable,ks. dpt disetel/disesuaikan/dicocokkan.
adjusted,ks. biasa.
adjuster,kb. penaksir dlm tuntutan kerugian biasanya dlm asuransi.
adjusting,kkt. menyesuaikan
adjustment,"peraturan, penyelarasan, penyesuaian"
adjutant,"kb. ajudan, ajidan. a. general ajudan jenderal."
adjuvant,ks. yang membantu
adlib,kkt. pidato tanpa persiapan
"adlib, ad-lib",kb. pidato tanpa persiapan.-kki. (adlibbed) berpidato tanpa persiapan.
adm,"1 (administration) tatausaha, administrasi, pemerintahan. 2 (admiral) laksamana. 3 (admiralty) Markas Besar AL."
administer,"kk. mengatur, mengelola"
administered,kkt. mengatur. diatur
administering,kkt. mengatur
administrate,lih. ADMINISTER
administration,"kb. 1 administrasi, tatausaha. 2 pemerintahan.3 pelaksanaan.4 pemberian.5 pengambilan."
administrative,administratif
administrative.,ks.1 administratip.2 ketatausahaan
administrator,"kb. pengatur, penyelenggara, pemimpin, pengurus, pengelola."
admirable,"ks. mengagumkan, terpuji, dpt dikagumi."
admirably,kk. dgn mengagumkan.
admiral,kb. laksamana. rear a. laksamana muda.
admiralty,kb. (j.-ties) 1 Departemen Angkatan Laut Inggris.2 Markas Besar Angkatan Laut di London.
admiration,"kb. 1 kekaguman,takjub.                 2 kebanggaan."
admire,kkt. 1 mengagumi.2 memuji.
admired,kkt. menghormati. dihormati
admirer,kb. 1 pengagum.2 penggemar.3 pemuja.
admiring,kkt. menghargai
admiringly,"kk. dgn (penuh rasa) kagum, dgn takjub."
admissibility,hal dapat diterima
admissible,ks.  1 dpt diterima.2 boleh masuk.Only adult are a.to that club Hanya orang-orang dewasa saja yg boleh masuk klab itu.
admission,kb.1 hak atau izin masuk.2 karcis masuk.3 pengakuan.
admit,kkt. (admitted) 1 mengakui.2 mengaku.3 menerima 4 memuat (dpt memberikan tempat) 5 mengenal. 6 berlaku utk.
admittance,kb. hak masuk. No a.! Dilarang masuk!
admitted,ks.yg diakui.
admittedly,kk.tak dpt disangkal.
admitting,kkt. mengakui
admix,kkt. mencampurkan
admixture,kb. 1 campuran. an. a. of oil and water campuran minyak dan air. 2 adonan.
admonish,kkt. 1 memperingatkan. 2 mengingatkan. 3 menegur.
admonished,kkt. memperingatkan. diperingatkan
admonishing,kkt. memperingatkan
admonition,kb. 1 peringatan. 2 teguran. 3 nasehat (yang baik). in the a. of the Lord diperingatkan oleh Tuhan.
admonitory,ks. mengandung peringatan
ado,"kb. ribut, heboh, beributan, kegaduhan. Much a. about nothing Ribut-ribut mengenai  hal sepele."
adobe,"kb. bata jemuran, sm batako. a. wall tembok dari bata jemuran."
adolescence,"kb. masa remaja, keremajaan."
adolescent,kb. anak remaja. --ks. belum dewasa /matang. His attitude is still a. Sikapnya belum dewasa.
adopt,"kkt. 1 mengambil, memakai. 2 mengangkat, memungut.3 menyetujui."
adopted,pungut
adopter,kb. orang yang mengangkat
adopting,kkt. mengadopsi
adoption,"kb. 1 pengangkatan, pemungutan, adopsi, a. of a child pengangkatan anak. 2  pemakaian. a. of new rules pemakaian peratuan-peraturan baru."
adoptive,ks. berdifat mengadopsi
adorable,"ks. manis  (sekali), menawan hati, menarik. She's simply a. in that dress Ia sungguh manis dalam baju itu."
adorably,kk. secara menawan hati
adoration,"kb. 1 pemujaan, penyembahan. 2 cinta yang mendalam, cinta sejati. 3 pujaan."
adore,"kkt. 1 memuja. to a. the gods memuja dewa-dewa. 2 mencintai, cinta akan (s.o). 3 Inf.: suka. I a. coca-cola Saya suka sekali coca-cola. 4 menyembah. O come, lets us a. Him Marilah kita menyembahNya."
adored,kkt. memuja. dipuja
adorer,kb. pemuja
adoring,kkt. memuja
adoringly,kk. dengan penuh pemujaan
adorn,"kkt. 1 menghiasi. The Christmas tree was adorned with decorations Pohon itu dihiasi dgn perhiasan-perhiasan.2 memperindah, menghiasi. She was adorned with jewels Ia diperindah dgn intan permata."
adorned,kkt. menghiasi. dihiasi
adorning,kkt. menghiasi
adornment,kb.1 perhiasan. 2 dandanan.
adrenal,ks. yang berhubungan dengan adrenalin. a. gland kelenjar adrenalin.
adrenalin,kb. adrenalin.
adrenaline,kb. adrenalin
adrift,"ks., kk. terapung-apung, hanyut terkatung-katung. The boat was a. Kapal itu hanyut terkatung-katung."
adroit,"ks. 1 cakap, tangkas, cekat. He's a very a. player Ia seorang pemain yang sangat  tangkas. 2 cerdas, lihai, cerdik. a. questioning pertanyaan-pertanyaan yang cerdas."
adroitly,kk. dengan cakap
adroitness,"ketangkasan, kecekatan"
adsorb,kkt. serap
adsorption,kb. adsorpsi
adulate,kkt. memuji-muji berlebih-lebihan.
adulation,kb. puji-pujian yang berlabih-lebihan ( of the crowd).
adulatory,bersifat membujuk
adult,"kb. (orang) dewasa, dewasawan, akil-balikh. She has grown into an a. Ia telah menjadi dewasa. --ks. dewasa. an a. movie/film  pilem untuk orang dewasa. a. education pendidikan masyarakat."
adulterate,"kkt. mencampuri,  memalsukan. to a. gasoline with water mencampuri bensin dengan air."
adulterated,kkt. mencemarkan. dicemarkan
adulterating,kkt. mencemarkan
adulteration,"kb. pencampuran (sehingga turun nilainya), pemalsuan."
adulterer,"kb. pezina, orang yang bermukah."
adulteress,kb. pezina perempuan.
adulterous,"ks. bermaksiat, berzina, bermukah, bergendak. a. behavior tingkah-laku yang berzina, perbuatan zina, permukahan."
adultery,"kb. (j. -ties) zina(h), perzina(h)an. to commit a. berzina, menggendaki, bermukah."
adulthood,"kb. masa dewasa, kedewasaan."
adumbrate,kkt. membayangkan.
adumbrated,kkt. membayangkan. dibayangkan
adumbrating,kkt. membayangkan
adumbration,kb. khayal
adv,kata keterangan. lihat adverb
adv.,1 (adverb) kata keterangan. 2 (advertisement) iklan. 3 (advvocate) pengacara.  (Advent)  musim Adven.
advance,"kb. 1 kemajuan. 2 kenaikan, penaikan.3 cumbu-cumbuan, cumbuan, rayuan.4 persekot, uang muka. --ks.  1 yg dulu, terdahulu, dimuka. .2 sebelumnya. --kkt. 1 memajukan. 2 mempercepat, mendahulukan. 3 memberi. 4 meminjamkan kepada,meminjami."
advanced,"ks  1 maju, teerdepan.  2  lanjutan, lebih maju dari yang lain. 3  telah lanjut, tua. 4  parah."
advancement,"pemajuan, kemajuan"
advances,cumbu-cumbuan
advancing,kk. mempercepat
advantage,"kb.  keuntungan. to take a. of 1 mengambil (menarik) keuntungan dari. 2 mempergunakan kesempatan, menarik keuntungan dari."
advantageous,"menguntungkan, berfaedah"
advantageously,kk. dengan menguntungkan
advencement,"kb. 1 kemajuan,pemajuan..a. of knowledge kemajuan ilmu pengetahuan. 2 promosi, kenaikan pangkat. His present position is a big a. for him Kedudukannya yang sekarang adalah promosi yang besar baginya."
advent,"kb. 1 kedatangan, datangnya. the a. of spring datangnya musim semi. 2 musim Adven."
adventageous,"ks. menguntungkan, berfaedah, berguna. an a. position kedudukan yang menguntungkan."
adventitious,"scr kebetulan, tdk sengaja"
adventure,kb. petualangan.
adventurer,"kb. 1 petualang, avonturir. 2 orang yg suka berspekulasi (mengadu untung). 3 prajurit yg bersedia menggabungkan dirinya pada tentara mana saja yg menawarkan bayaran yg paling tinggi."
adventuresome,ks. = ADVENTUROUS.
adventuress,kb. petualang (perempuan)
adventurism,kb. avonturisme.
adventurous,ks. 1 sangat berani (bersedia mengambil risiko). He's an a. climber Ia adalah pendaki yg sangat berani. 2 kepetualangan. his a. nature/spirit semangat kepetualangannya.
adventurousness,kb. kepetualangan.
adverb,kb. kata keterangan/tambahan.
adverbial,kb. bersifat kata keterangan/tambahan.
adversary,"kb. (j. -ries) musuh, lawan. He's a formidable a. Ia adalah lawan berat/hebat."
adverse,ks. 1 merugikan. 2 bersifat bermusuhan. 3 tidak cocok.4 yang berlawanan.
adversely,kk. dengan kurang baik
adversity,"kb. (j. -ties) kesengsaraan, kemalangan."
advert,kkt. memperhatikan
advertise,"kkt. 1 mengiklankan, mengadpertensikan. 2 menyatakan, memperlihatkan, menekankan.. --kki. memasang iklan, mengiklankan."
advertised,kkt. mengiklankan. diiklankan
advertisement,"kb. iklan, adpertensi. to place/insert an a. in memasang iklan di."
advertiser,kb. pemasangan iklan.
advertising,"kb. periklanan, pemasangan iklan, reklame."
advertize,#NAME?
advertorial,kb. berita yang berguna juga sebagai iklan
advice,"kb. 1 nasehat, adpis. a. on a matter nasehat mengenai suatu soal. 2 berita. of shipment berita pengiriman."
advices,"kb. saran, nasihat"
advisability,"kb. kepantasan, kelayakan. I question the a. of suggesting this just now Saya meragukan apakah tepat untuk menyarankan hal ini pada waktu ini."
advisable,ks. sebaiknya. It would be a. for you not to go  Sebaiknya kamu jangan pergi.
advise,"kkt. 1 menasehati. 2 memberitahu, memaklumkan. 3 menasehatkan. 4 menganjurkan. 5 mempertimbangkan.--kki. menasehatkan."
advised,kkt. menasehatkan. dinasehatkan
advisedly,"kk. dgn dipikir dulu, dipertimbangkan betul-betul."
advisee,kb. orang yang dinasehati.
advisement,kb. pertimbangan. I'll take that under a. Saya akan pertimbangkan itu benar-benar.
adviser,kb. penasehat. legal a. penasehat hukum.
advising,kkt. menasehatkan
advisor,#NAME?
advisory,kb. (j. -ries) laporan. weather a. from Buffalo laporan cuaca dari Buffalo. --ks. sebagai/bersifat penasehat.
advocacy,"kb. sokongan anjuran, pembelaan."
advocate,"kb. 1 penyokong, penganjur. an a. of socialism penyokong sosialisme.2 Law: pengacara. --kkt. menganjurkan, menyokong. She advocates building more schools Ia menganjurkan supaya dibangun lebih banyak sekolah."
advocated,kkt. mendukung. didukung
advocating,kkt. mendukung
adz,kb. sm kapak atau beliung.
adze,"beliung, kapak besar"
aec,(Atomic Energy Commission) Komisi Tenaga  Atom.
aegis,"kb. 1 perlindungan, pengayoman.2 usaha, pengawasan, inisiatip."
aeolian,ks. terbawa angin
aeon,kb. 1 suatu masa yang berabad-abad lamanya. 2 beribu-ribu tahun.
aerate,"kkt. 1 menganginkan, memperanginkan. 2 mengisi atau mencampuri dengan gas/udara, mengisi angin. to a.reservoir mencampurkan udara kedalam air di kolam cadangan."
aerated,kkt. menganginkan. dianginkan
aerating,kkt. menganginkan
aeration,"kb. pengisian angin atau gas, penganginan, penjemuran."
aerial,kb. antena. television a. antena TV --ks. udara. a. photography pemotretan (dari) udara. a. spraying penyemprotan dari udara. a. survey pemeriksaan/pengintaian dari udara.
aerie,kb. rumah yang tinggi letaknya
