Word,Meaning
neandertal,неандертальців
neandertal man,неандертальців людина
neanderthal,неандерталець
neanderthal man,неандертальці
near,біля
near blind,поруч сліпий
near by,поруч
near criminal,поруч кримінальну
near delinquent,поруч злочинець
near delivery,поруч доставка
near east,близький схід
near miss,неточне попадання
near sighted,поруч зрячий
nearby,поруч
neared,наблизившись
nearer,ближче
nearest,найближчий
nearing,наближається
nearly,майже
nearly equal,майже рівні
