Word,Meaning
air-to-air,gaisa-gaisa
air-umbrella,gaisa lietussargu
air-valve,gaisa vārsts
airwaves,radio viļņi
airway,aviolīnija
airwoman,pilote
airworthiness,lidojumderīguma
airy,gaisīgs
airy fairy,gaisīgs pasaku
airy-fairy,gaisīgs-pasaku
aisle,eja
akin,līdzīgs
ala,spārns
alacrity,rosība
alarm,signalizācija
alarm bell,trauksmes zvans
alarm clock,modinātājs
alarm signal,trauksmes signāls
alarmed,satraukts
alarming,satraucošs
alarmingly,satraucoši
alarmist,panikas cēlējs
alas,ak vai
albania,albānija
albeit,kaut gan
albert einstein,alberts einšteins
albinism,albīnisms
album,albums
albumen,albumīns
albumin,albumīns
alchemist,alķīmiķis
alchemy,alķīmija
alcohol,alkohols
alcohol dependent,alkohols atkarīgs
alcoholic,alkoholiķis
alcoholic beverage,alkoholisks dzēriens
alcoholic dementia,alkoholiķis demence
alcoholic strength,spirta
alcoholics,alkoholiķi
alcoholics anonymous,anonīmie alkoholiķi
alcoholism,alkoholisms
aldehyde,aldehīda
aldehyde alcohol,aldehīda alkohols
ale,alus
alert,modrs
alerting,brīdināšanas
alexandria,aleksandrija
alexandrian,aleksandrijas
alexandrine,aleksandrijas-
alfalfa,lucerna
alga,aļģe
algae,aļģes
algal,aļģu
algebraic,algebrisks
algebraic value,algebrisko vērtība
algeria,alžīrija
algerian,alžīriešu
algiers,alžīra
algorithm,algoritms
algum,sarkankokus
alias,citādi
alien,ārzemnieks
alienate,atsavināt
alienated,atsavināts
alienation,atsavināšana
alien-ism,svešzemju-ismu
alight,izkāpt
alight on,nolaisties uz
alighting,izkāpjot
align,pievienoties
aligned,izlīdzinājums
aligning,nolīdzināšana
alignment,noregulēšana
aligns,pieskaņo
alike,līdzīgi
alimentary,barības
alimentary canal,barības vads
alimentary tract,gremošanas trakta
alimony,alimenti
aliphatic,alifātiskie
alive,dzīvs
alkali,sārms
alkaline,sārmains
alkalinity,sārmainība
alkalinization,pasārmināts
alkane,alkāns
alkyl,alkil
all,visi
all about,visu par
all along,visu šo laiku
all around,visapkārt
all but,"visiem, bet"
all clear,viss ir skaidrs
all embracing,visi visaptverošu
all encompassing,visaptveroša
all engrossing,visi saistošs
all events,visi notikumi
all fired,visi atlaisti
all found,viss atrasts
all fours,četrrāpus
all hallows,visi dāvesti
all his geese are swans,visi viņa zosis ir gulbji
all holy,visi svēts
all in,visu
all inclusive,viss iekļauts
all is fair in love and war,viss ir godīgi mīlestībā un karā
all is well that ends well,"viss ir labi, ka beidzas labi"
all knowing,visi zinot
all night,visu nakti
all of,viss no
all of a sudden,pēkšņi
all one,viss vienā
all out,visu ārā
all over,visā
all powerful,visuvarens
all purpose,universālie
all right,viss kārtībā
all round,visapkārt
all smiles,visi smaida
all sorts,visu veidu
all square,viss laukums
all star,visas zvaigznes
all that glitters is not gold,"viss, kas glitters nav zelts"
all the,visi
all there,visi tur
all time,visu laiku
all times,visu laiku
all together,visi kopā
all told,visi stāstīja
all weather,jebkuros laika apstākļos
all work and no play makes jack a dull boy,visi strādā un neviens spēlēt padara jack ir trulas zēns
allay,mazināt
allegation,apgalvojums
allege,apgalvot
alleged,iespējamais
allegedly,"iespējams,"
alleges,apgalvo
alleghany plum,alleghany plūme
allegiance,lojalitāte
alleging,apgalvojot
allegorical,alegorisks
allegorize,alegoriski tēlot
allegory,alegorija
allele,alēles
allergen,alergēns
allergic,alerģisks
allergy,alerģija
alleviate,atvieglot
alleviated,atvieglojusi
alleviates,atvieglo
alleviating,atvieglojot
alleviation,atvieglināšana
alley,aleja
alleyway,aleja
alliance,alianse
allied,radniecīgs
allies,sabiedrotie
allocate,piešķirt
allocated,piešķirti
allocation,piešķiršana
allocator,dalītāju
allocution,uzruna
allot,piešķirt
allotment,ierādīšana
allotted,atvēlēts
allotted unit,atvēlēts vienība
allottee,rentnieks
allow,atļaut
allow for,ļautu
allow in,atļaut
allow me,ļaujiet man
allow of,atļaut no
allow out,ļaut out
allow up,ļauj līdz
allowable,pieļaujamais
allowance,pabalsts
allows,pieļauj
alloy,sakausējums
all-party,all-partija
all-purpose,universālie
all-round,daudzpusīgs
all-rounder,desmitcīņnieks
all-star,visas zvaigznes
allude,atsaukties
allure,vilināt
alluring,pievilcīgs
allusion,mājiens
alluvial,sanesu
ally,sabiedrotais
ally ways,ally veidi
almanac,kalendārs
almighty,šausmīgi
almond,mandele
almond extract,mandeļu ekstrakts
almost,gandrīz
alms,žēlastības dāvana
alms box,ziedojumi box
alms man,ziedojumi cilvēks
almsgiving,žēlsirdības dāvanu došana
alms-house,ziedojumi-house
aloe,alveja
aloft,augšā
alone,viens pats
along,kopā
along with,kopā ar
alongside,līdzās
aloof,nomaļus
aloud,skaļi
alp,kalnu ganības
alpha,alfa
alpha particle,alfa daļiņa
alpha particles,alfa daļiņas
alpha rays,alfa stari
alphabet,alfabēts
alphabetic,alfabēta
alphabetic character,alfabēta burtu
alphabetic writing,alfabēta rakstīšana
alphabetical,alfabēta
alphabetically,alfabēta kārtībā
alphanumeric,burtciparu
alphanumeric display,burtciparu displejs
alpine,alpu
alps,alpi
already,jau
also,arī
also ran,arī skrēja
also when,"arī tad, ja"
altar,altāris
altar boy,altāra zēns
altar-piece,altāra-piece
alter,izmainīt
alteration,pārtaisīšana
altercation,domstarpības
altered,pārveidots
altering,savādāku
alternate,vietnieks
alternate angle,aizstājēju leņķis
alternated,jāmaina
alternately,pārmaiņus
alternating,mainīgs
alternating current,maiņstrāva
alternation,mija
alternative,alternatīva
alternative energy,alternatīvā enerģija
alternative medicine,netradicionālā
alternatively,alternatīvi
alters,maina
although,lai gan
al-time,al-laiks
altimeter,altimetrs
altimetry,altimetrija
altitude,augstums
altitude sickness,augstuma slimība
altitudinal,augstuma
alto,alts
altogether,kopā
altruism,altruisms
altruistic,nesavtīgs
alumina,alumīnija oksīds
aluminide,aluminīdu
aluminium,alumīnijs
aluminum,alumīnijs
alumni,absolventi
alumnus,absolvents
alveoli,alveolas
alway,vienmēr
always,vienmēr
amadou,poss
amalgam,amalgama
amalgamate,apvienoties
amalgamated,apvienots
amalgamating,apvienojot
amalgamation,apvienošana
amass,uzkrāt
amateur,amatieris
amateurishly,amatieriski
amaze,izbrīns
amazed,pārsteigts
amazement,izbrīns
amazes,pārsteidz
amazing,pārsteidzošs
amazingly,apbrīnojami
amazon,amazone
amazonian,amazones
ambassador,vēstnieks
ambassadorial,sūtniecības
ambassadress,vēstnese
amber,dzintars
ambergris,ambra
ambiance,atmosfēra
ambience,atmosfēra
ambient,apkārtējā
ambiguities,neskaidrības
ambiguity,neskaidrība
ambiguous,neskaidrs
ambiguously,neviennozīmīgi
ambit,tuvākā apkārtne
ambition,mērķis
ambitious,godkārīgs
ambitiously,ambiciozi
ambivalence,mērā neviennozīmīga
ambivalent,pretrunīgi
ambulance,ātrā palīdzība
ambulance man,ambulance cilvēks
ambulance worker,strādnieks ambulance
ambulant,ambulators
ambulatory,ceļojošs
ambush,paslēptuve
ameliorate,uzlabot
amelioration,uzlabošanās
amen,āmen
amenable,grozāmi
amend,grozīt
amended,grozīta
amending,ar ko groza
amendment,grozījums
amends,gandarījums
amenities,ērtības
amenity,ērtības
america,amerika
american,amerikāņu
american antelope,american antilopes
american cockroach,american tarakāns
american football,amerikāņu futbols
american indian,indiāņu
american licorice,amerikāņu lakrica
american liquorice,american lakricas
american revolution,american revolūcija
americanism,amerikānisms
amethyst,ametists
amiable,laipns
amicability,laipnība
amicable,labvēlīgs
amicably,mierīgā ceļā
amid,starp
amid(st),amid (st)
amino acid,aminoskābe
amir,emīrs
amiss,nelaikā
amity,draudzīgas attiecības
amman,ammāna
ammo,munīciju
ammonia,amonjaks
ammoniacal,amonija
ammonium,amonijs
ammunition,munīcija
amnesia,atmiņas zaudēšana
amnesty,amnestija
amniotic,amnija
amniotic fluid,amnija šķidrumu
among,starp
amongst,starp
amoral,amorāls
amorite,amoriešu
amorphous,amorfs
amortization,amortizācija
amortized,amortizēt
amortized loan,amortizētā aizdevums
amount,summa
amount to,summa
amour,mīlestība
amperage,strāvas stiprums ampēros
ampere,ampērs
amphibian,abinieks
amphibious,desanta
amphitheatre,amfitēatris
amphoteric,amfotērās
ample,plašs
amplification,pastiprināšana
amplified,papildināts
amplify,pastiprināt
amplifying,pastiprinot
amplitude,amplitūda
amply,plaši
amputated,amputēta
amputation,amputācija
amputee,"cilvēks, amputēta kāja"
amsterdam,amsterdama
amulet,amulets
amuse,uzjautrināt
amusement,izklaide
amusement arcade,atrakciju arcade
amusement park,atrakciju parks
amusing,jocīgs
amusingly,saistošs
amylase,amilāzes
an angel when pleased,eņģelis kad apmierināti
an apple a day keeps the doctor away,ābolu dienā uztur ārsta prom
an army marches on its stomach,armija gājienus uz vēdera
an early bird,agri putns
an earthquake,zemestrīce
an empty vessel makes much noise,tukšs kuģis rada lielu troksni
an eternity,mūžība
an infinitum,infinitum
an outcast,izstumtais
ana,anekdotes
anachronism,anahronisms
anachronistic,anahronisms
anachronous,anahroniskas
anaemia,anēmija
anaerobic,anaerobā
anal,tūpļa
anal intercourse,anālais sekss
anal sex,anālā seksa
analog,analogs
analogies,analoģijas
analogous,analogs
analogue,analogs
analogue computer,analogais dators
analogy,analoģija
analyses,analizē
analysis,analīze
analyst,analītiķis
analytic,analītisks
analytical,analītisks
analytically,analītiski
analyze,analizēt
analyzed,analizēti
analyzer,analizators
analyzers,analizatori
analyzes,analizē
analyzing,analizēšana
anamnestic,slimības vēsturi
ananias,ananija
anarchic,anarhistisks
anarchic(al),anarhistisks (al)
anarchism,anarhisms
anarchist,anarhists
anarchistic,anarhistisko
anarchy,anarhija
anathema,lāsts
anatoly,anatolijs
anatomical,anatomisks
anatomist,anatoms
anatomy,anatomija
ancestor,sencis
ancestor worship,sencis dievkalpojumu
ancestors,senči
ancestral,senču
ancestry,senči
anchor,enkurs
anchorage,noenkurošanās
anchored,nostiprināti
anchoring,stabilizēšana
anchoring idea,noenkurošanas ideja
anchor-man,enkuru-man
anchors,enkuri
ancien-regime,ancien-režīms
ancient,sens
ancient remain,seno paliek
ancients,senie
ancillary,papildu
and,un
and all,un visi
and how!,un kā!
and operation,un darbība
andean,andu
andes,andi
andi,un es
andorra,andora
anecdotal,anekdotiski
anemia,anēmija
anemic,anēmisks
anemometer,anemometrs
anesthesia,anestēzija
anesthetic,anestezējošs līdzeklis
anesthetist,anesteziologs
anew,no jauna
angel,eņģelis
angel cake,angel kūka
angelic,eņģeļa
anger,dusmas
angioplasty,angioplastijas
angle,leņķis
angle for,leņķis
angled,leņķveida
angler,makšķernieks
angles,leņķi
anglican,anglikāņu
angling,makšķerēšana
anglo catholic,anglo katoļu
anglo catholicism,anglo katoļticība
anglo saxon,anglosakšu
anglo-catholic,anglo-katoļu
anglophile,anglofils
anglo-saxon,anglosakšu
angolan,angolas
angora,angoras kaķis
angora-goat,angoras-goat
angora-rabbit,angoras trušu-
angora-wool,angoras vilnas
angrily,dusmīgi
angry,dusmīgs
anguish,mokas
anguished,izmisušās
angular,leņķa
angular-distance,leņķa-attālums
anhydride,anhidrīds
anhydrous,bezūdens
aniline,anilīns
aniline-dye,anilīna krāsa
animal,dzīvnieks
animal husbandry,lopkopību
animal magnetism,dzīvnieku magnētisms
animal psychology,dzīvnieku psiholoģija
animal scientist,dzīvnieku zinātnieks
animal toxin,dzīvnieku toksīns
animal worship,dzīvnieku dievkalpojumu
animate,rosināt
animate being,animēt ir
animated,animācijas
animating,apguve
animation,animācija
animator,animators
animosity,naids
animus,ļauns
anise,anīss
anisotropic,anizotropo
ankle,potīte
ankle joint,potītes locītavas
annals,annāles
annealed,rūda
annex,pielikums
annexation,aneksija
annexed,pievienots
annexing,anektētājs
annihilate,iznīcināt
annihilated,iznīcināja
annihilation,iznīcināšana
anniversary,jubileja
annotation,anotācija
announce,paziņot
announced,paziņoja
announcement,paziņojums
announcer,diktors
announcing,paziņojot
annoy,traucēt
annoyance,īgnums
annoyed,saīdzis
annoying,kaitinošas
annoyingly,kaitinoši
annoys,kaitina
annual,gada
annually,ik gadu
annuity,pensija
annul,anulēt
annular,gredzenveidīgs
annulled,atcelts
annulling,anulēšanu
annulment,anulēšana
annuls,atcelt
anode,anods
anodyne,sāpes remdinošs
anogenital,anoģenitālo
anoint,svaidīt
anointed,svaidīts
anointing,svaidījums
anomaly,anomālija
anon,tūliņ
anonymity,anonimitāte
anonymous,anonīms
anonymously,anonīmi
anorexia,anoreksija
another,cits
anselm,anselms
answer,atbilde
answer back,atcirst
answer for,atbildēt par
answer to,atbildēt uz
answer-ability,atbilde-spējas
answerable,atbildīgs
answered,atbildēja
answering,atbildēšanas
answering head,atbildēšanas galva
answering machine,automātiskais atbildētājs
answers,atbildes
ant,skudra
ant colony,ant kolonija
antagonism,antagonisms
antagonist,antagonists
antagonistic,antagonistisks
antagonize,sanaidot
antarctic,antarktisks
antarctic zone,antarktikas zona
antarctica,antarktika
ante room,ante istaba
ant-eater,skudru lācis
antebellum,pirmskara
antecedent,antesendents
antecedents,priekšvēsture
antelope,antilope
antenna,antena
antennae,antenas
anterior,priekšējais
anterior pituitary,hipofīzes
anthem,himna
anthocyanin,antocianīns
anthology,antoloģija
anthracite,antracīts
anthracite coal,antracīta ogļu
anthrax,sibīrijas mēris
anthrax pneumonia,sibīrijas mēris pneimonija
anthropogenic,antropogēno
anthropological,antropoloģiskā
anthropologist,antropoloģe
anthropology,antropoģija
anthropometric,antropometriskie
anti aircraft,anti lidmašīna
anti anemic,anti anēmisks
anti cancer,anti vēža
anti clockwise,anti pulksteņrādītāja virzienā
anti individualism,anti individuālisms
anti intellectual,anti intelektuālā
anti nuclear,anti kodolenerģijas
anti personnel,kājnieku personāls
anti semitic,anti semītu
anti semitism,anti ksenofobiju un antisemītismu
anti trade,anti tirdzniecība
anti type,anti tips
anti vitamins,anti vitamīni
anti-aircraft,pretgaisa
antiasthmatic,pretastmas
antibacterial,antibakteriāls
antibiotic,antibiotika
antibody,antiviela
anticancer,pretvēža
antichrist,antikrists
anticipate,paredzēt
anticipated,paredzams
anticipates,paredz
anticipating,paredzot
anticipation,gaidas
anticipatory,iepriekšējs
anticlockwise,pretēji
antidemocratic,nedemokrātiska
antidote,pretlīdzeklis
antifungal,pretsēnīšu
antifungal agent,pretsēnīšu līdzeklis
antigen,antigēns
antigovernment,pretvalstiskas
anti-hero,anti-varonis
antihistamine,antihistamīna
antihistaminic,prethistamīna
anti-infective,pretinfekcijas
antillean,antiļu
antilles,antiļas
antimony,antimons
antioxidant,antioksidants
antipathetic,antipātisks
antipathy,pretīgums
antipersonnel,šķembu
antipoverty,pretnabadzības
antipyretic,pretdrudža
antiquated,novecojis
antique,antīks
antiquities,senlietas
antiquity,senatne
antirevolutionary,antirevolucionāra
antisemitic,antisemītiski
anti-semitic,antisemītisks
anti-semitism,antisemītisms
antiseptic,antiseptisks
antisocial,antisociāls
anti-tetanus,anti-stingumkrampju
antithesis,antitēze
antithetic,antitēzes
antithetical,neētiska
anti-trade-winds,anti-tirdzniecības-vēji
antitrust,pretmonopola
antiviral,pretvīrusu
antivirus,antivīruss
antiwar,pretkara
antler,brieža rags
antlers,ragi
antwerp,antverpene
anus,tūplis
anvil,lakta
anxiety,nemiers
anxious,noraizējies
anxiously,nepacietīgi
any,jebkurš
any how,jebkurš cik
any less,jebkuru mazāk
any longer,ilgāk
any minute,jebkurš minūte
any moment,jebkurā brīdī
any more,vairāk
any one,kāds
any thing,jebkura lieta
any time,jebkurā laikā
any way,kāds veids
any ways,kādi veidi
any where,jebkurā gadījumā
any wise,kāds gudrs
anybody,kāds
anyhow,katrā ziņā
anymore,vairs
anyone,ikviens
anyplace,jebkurā vietā
anything,kaut kas
anything but,"kaut kas, bet"
anything goes,kaut kas noiet
